keyFile,ignore,element,valueSize,keySize,container,constructType,constructUS,lookupType,lookupUS
../keys/keys_string32.txt,10,100,4,32,map,1,63.5653,1,0.720408
../keys/keys_string32.txt,10,100,4,32,unordered_map,1,62.0233,1,0.908571
../keys/keys_string32.txt,10,100,4,32,flat_map,1,57.728,1,0.702058
../keys/keys_string32.txt,10,1000,4,32,vector,1,188.975,1,5.90456
../keys/keys_string32.txt,10,1000,4,32,map,1,604.3,1,1.16813
../keys/keys_string32.txt,10,1000,4,32,unordered_map,1,480.212,1,0.832377
../keys/keys_string32.txt,10,1000,4,32,flat_map,1,1479.58,1,1.29882
../keys/keys_string32.txt,10,10000,4,32,vector,1,1989,1,123.962
../keys/keys_string32.txt,10,10000,4,32,map,1,8720.56,1,1.94156
../keys/keys_string32.txt,10,10000,4,32,unordered_map,1,5908.56,1,0.558264
../keys/keys_string32.txt,10,10000,4,32,flat_map,1,114817,1,2.16561
../keys/keys_string32.txt,10,10,16,32,vector,1,4.27237,1,0.225506
../keys/keys_string32.txt,10,10,16,32,map,1,7.18,1,0.232787
../keys/keys_string32.txt,10,10,16,32,unordered_map,1,9.94028,1,0.45679
../keys/keys_string32.txt,10,10,16,32,flat_map,1,6.33973,1,0.257422
../keys/keys_string32.txt,10,100,16,32,vector,1,22.9686,1,1.08156
../keys/keys_string32.txt,10,100,16,32,map,1,64.7185,1,0.742802
../keys/keys_string32.txt,10,100,16,32,unordered_map,1,60.8916,1,0.908607
../keys/keys_string32.txt,10,100,16,32,flat_map,1,62.4053,1,0.767355
../keys/keys_string32.txt,10,1000,16,32,vector,1,194.212,1,5.88854
../keys/keys_string32.txt,10,1000,16,32,map,1,682.493,1,1.28594
../keys/keys_string32.txt,10,1000,16,32,unordered_map,1,474.016,1,0.890984
../keys/keys_string32.txt,10,1000,16,32,flat_map,1,1630.3,1,1.37459
../keys/keys_string32.txt,10,10000,16,32,vector,1,1990.86,1,126.287
../keys/keys_string32.txt,10,10000,16,32,map,1,10215.5,1,2.18636
../keys/keys_string32.txt,10,10000,16,32,unordered_map,1,6093.39,1,0.518107
../keys/keys_string32.txt,10,10000,16,32,flat_map,1,116458,1,2.19602
../keys/keys_string32.txt,10,10,64,32,vector,1,5.92778,1,0.212863
../keys/keys_string32.txt,10,10,64,32,map,1,10.5892,1,0.21551
../keys/keys_string32.txt,10,10,64,32,unordered_map,1,13.8,1,0.480328
../keys/keys_string32.txt,10,10,64,32,flat_map,1,8.025,1,0.250781
../keys/keys_string32.txt,10,100,64,32,vector,1,30.5694,1,1.16016
../keys/keys_string32.txt,10,100,64,32,map,1,88.7371,1,0.785156
../keys/keys_string32.txt,10,100,64,32,unordered_map,1,82.4,1,0.955078
../keys/keys_string32.txt,10,100,64,32,flat_map,1,85.0457,1,0.761628
../keys/keys_string32.txt,10,1000,64,32,vector,1,226.79,1,7.70418
../keys/keys_string32.txt,10,1000,64,32,map,1,908.188,1,1.44074
../keys/keys_string32.txt,10,1000,64,32,unordered_map,1,559.746,1,0.937603
../keys/keys_string32.txt,10,1000,64,32,flat_map,1,2251.66,1,1.48099
../keys/keys_string32.txt,10,10000,64,32,vector,1,2185.66,1,155.35
../keys/keys_string32.txt,10,10000,64,32,map,1,11180.1,1,2.36694
../keys/keys_string32.txt,10,10000,64,32,unordered_map,1,6664.34,1,0.589344
../keys/keys_string32.txt,10,10000,64,32,flat_map,1,192957,1,2.26078
../keys/keys_string32.txt,10,10,256,32,vector,1,10.5154,1,0.24959
../keys/keys_string32.txt,10,10,256,32,map,1,16.3846,1,0.265432
../keys/keys_string32.txt,10,10,256,32,unordered_map,1,21.4077,1,0.588327
../keys/keys_string32.txt,10,10,256,32,flat_map,1,15.0231,1,0.314902
../keys/keys_string32.txt,10,100,256,32,vector,1,52.0615,1,1.59218
../keys/keys_string32.txt,10,100,256,32,map,1,154.225,1,0.84959
../keys/keys_string32.txt,10,100,256,32,unordered_map,1,140.95,1,1.08107
../keys/keys_string32.txt,10,100,256,32,flat_map,1,201.167,1,0.881818
../keys/keys_string32.txt,10,1000,256,32,vector,1,367.945,1,12.0502
../keys/keys_string32.txt,10,1000,256,32,map,1,1418.9,1,1.49215
../keys/keys_string32.txt,10,1000,256,32,unordered_map,1,867.473,1,0.990574
../keys/keys_string32.txt,10,1000,256,32,flat_map,1,5779.84,1,1.6314
../keys/keys_string32.txt,10,10000,256,32,vector,1,3406.01,1,251.427
../keys/keys_string32.txt,10,10000,256,32,map,1,15113.3,1,2.57438
../keys/keys_string32.txt,10,10000,256,32,unordered_map,1,8255.2,1,0.651653
../keys/keys_string32.txt,10,10000,256,32,flat_map,1,708648,1,2.58672
